TABLE_DESC_THAI,UNIT1T,NOTE1T,SOURCE_THAI1,COMPILED_BY_THAI1,คุณภาพน้ำทะเล,ชายฝั่งทะเล,ปี,จำนวน
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    หาดกะรน  กะตะ  หาดไนยาง,2555,<1.8-330
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    หาดกะรน  กะตะ  หาดไนยาง,2556,<1.8 - 17
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    หาดกะรน  กะตะ  หาดไนยาง,2557,<1 - 32
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    หาดกะรน  กะตะ  หาดไนยาง,2558,"<1.8 - 54,000"
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    เกาะพีพี,2541,      < 2 - 790
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    เกาะพีพี,2542,"          2 - 2,400"
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    เกาะพีพี,2543,"        < 2 - 35,000"
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    เกาะพีพี,2544,           2 - 140
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    เกาะพีพี,2545,          <2 - 110
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    เกาะพีพี,2546,<3-240
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    เกาะพีพี,2547,"<3-> 2,400"
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    เกาะพีพี,2548,"< 2 - 7,900"
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    เกาะพีพี,2549,< 2 - 240
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    เกาะพีพี,2550,2.0 - 900
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    เกาะพีพี,2551,1.8 - 2
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    เกาะพีพี,2552,<1.8 - 350
คุณภาพน้ำทะเลบริเวณชายฝั่งทะเลที่สำคัญ ปี พ.ศ.,"มก./ล.ม, เอ็มพีเอ็น/100 มล.",,กรมควบคุมมลพิษ กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,,แบคทีเรียกลุ่มโคลิฟอร์มเอ็มพีเอ็น/100 มล.,    เกาะพีพี,2553,<1.8-540
